id,C1,C2
Staphylococcus hominis,55110,Infinity
Staphylococcus succinus,266.666666666667,Infinity
Streptococcus australis,807.5,Infinity
Streptococcus parasanguinis,4755,Infinity
Streptococcus peroris,1180,Infinity
(f)Clostridiaceae sp.,0,Infinity
Acetitomaculum sp.,Unknown,Unknown
Faecalibacterium sp.,4365,Infinity
Allobaculum sp.,Unknown,Unknown
Holdemanella biformis,648,6480
Megamonas funiformis,1797.66666666667,17976.6666666667
Veillonella atypica,Unknown,Unknown
Veillonella dispar-parvula,84.75,847.5
Veillonella parvula,0,0
Anaerococcus mediterraneensis,0,0
Peptoniphilus olsenii,0,0
Caulobacter sp.,0,Infinity
(f)Aurantimonadaceae sp.,Unknown,Unknown
(f)Hyphomicrobiaceae sp.,0,Infinity
Methylobacterium radiotolerans,2200,Infinity
Methylorubrum salsuginis,1480,Infinity
Agrobacterium fabrum,0,Infinity
Rhizobium cellulosilyticum,0,Infinity
Roseomonas mucosa,0,Infinity
Erythrobacter piscidermidis,Unknown,Unknown
(f)Erythrobacteraceae sp.,0,Infinity
Sphingobium sp.,0,Infinity
Sphingobium yanoikuyae,0,Infinity
Sphingomonas aurantiaca-faeni,14580,Infinity
Sphingomonas changbaiensis,Unknown,Unknown
Sphingomonas phyllosphaerae,5040,Infinity
Sphingomonas rubra,0,Infinity
Zymomonas sp.,Unknown,Unknown
Lautropia sp.,37473.3333333333,Infinity
Pelomonas saccharophila,157.666666666667,1576.66666666667
Methylibium petroleiphilum,0,Infinity
Massilia aerilata,1110,Infinity
Massilia alkalitolerans,1010,Infinity
Massilia timonae,3721.42857142857,Infinity
Sutterella wadsworthensis,261.666666666667,2616.66666666667
(f)Neisseriaceae sp.,13140,Infinity
Cardiobacterium sp.,3643.33333333333,Infinity
Pantoea ananatis-vagans,0,Infinity
Acinetobacter sp.,2390,Infinity
Acinetobacter variabilis,Unknown,Unknown
Moraxella sp.,50457.5,Infinity
(f)Moraxellaceae sp.,14532.5,145325
Pseudomonas anguilliseptica,0,0
Pseudomonas luteola,0,Infinity
Pseudomonas putida,695,Infinity
*Phytoplasma (uncharacterized),34203.3333333333,Infinity
(p)*Parcubacteria sp.,Unknown,Unknown
(f)Blastocatellaceae sp.,0,Infinity
(o)Acidimicrobiales sp.,18596.6666666667,Infinity
Actinomyces coleocanis,1143.33333333333,Infinity
Actinomyces naeslundii,2796.66666666667,Infinity
Actinomyces oris,586.666666666667,Infinity
(o)Actinomycetales sp.,441,4410
Bifidobacterium animalis,67.5,Infinity
Bifidobacterium pseudocatenulatum,0,0
Bifidobacterium pseudolongum,8602.5,Infinity
Gardnerella vaginalis,1850,Infinity
Corynebacterium accolens-segmentosum,0,Infinity
Corynebacterium maris,0,Infinity
Corynebacterium massiliense,733.333333333333,Infinity
Corynebacterium otitidis,0,Infinity
Corynebacterium pyruviciproducens,0,0
Dietzia alimentaria,5830,Infinity
Gordonia sp.,0,Infinity
(f)Mycobacteriaceae sp.,Unknown,Unknown
Mycolicibacterium neoaurum,0,Infinity
Nocardia sp.,5933.33333333333,Infinity
Rhodococcus sp.,707.5,Infinity
Williamsia muralis,Unknown,Unknown
(f)Cryptosporangiaceae sp.,8883.33333333333,Infinity
Blastococcus colisei,2796.66666666667,Infinity
Blastococcus saxobsidens,10380,Infinity
Modestobacter lapidis,10590,Infinity
Kineococcus rhizosphaerae,1710,Infinity
Brevibacterium sp.,1046,Infinity
Brachybacterium sp.,19576.6666666667,Infinity
Intrasporangium oryzae,Unknown,Unknown
Curtobacterium luteum,Unknown,Unknown
Labedella endophytica,0,Infinity
Microbacterium ginsengisoli,0,Infinity
Microbacterium lacticum,Unknown,Unknown
Microbacterium oleivorans,6716.66666666667,Infinity
Pseudoclavibacter helvolus,1330,Infinity
Pseudoclavibacter sp.,14730,Infinity
Rudaibacter sp.,0,Infinity
Kocuria dechangensis-himachalensis,Unknown,Unknown
Isoptericola variabilis,Unknown,Unknown
Wangella harbinensis,0,Infinity
Aeromicrobium fastidiosum,1270,Infinity
Aeromicrobium kwangyangensis,0,Infinity
Actinomycetospora lutea,Unknown,Unknown
Streptomyces sp.,2963.33333333333,Infinity
Nocardiopsis sp.,Unknown,Unknown
(f)Thermomonosporaceae sp.,0,Infinity
Atopobium parvulum,0,0
Collinsella tanakaei,0,Infinity
Slackia piriformis,0,Infinity
(f)Euzebyaceae sp.,0,Infinity
Bacteroides xylanisolvens,Unknown,Unknown
Porphyromonas circumdentaria,0,0
Prevotella histicola,Unknown,Unknown
(f)Chitinophagaceae sp.,15203.3333333333,Infinity
Capnocytophaga cynodegmi,66356.6666666667,Infinity
Flavobacterium sp.,17545.4,Infinity
(c)Flavobacteriia sp.,6326.66666666667,Infinity
Pedobacter duraquae,3643.33333333333,Infinity
(p)Chloroflexi sp.,8620,Infinity
Beta vulgaris,Unknown,Unknown
Glycine soja,0,0
Nageia nagi,21520,Infinity
(f)Populus euphratica euphratica-x,97670,Infinity
Bacillus aryabhattai-megaterium,583.846153846154,Infinity
Brochothrix thermosphacta,40,Infinity
Planococcus kocurii,0,Infinity
Sporosarcina soli,1253.33333333333,Infinity
Sporosarcina sp.,2692.22222222222,Infinity
Jeotgalicoccus psychrophilus,936.666666666667,Infinity
Jeotgalicoccus sp.,38680,Infinity
Salinicoccus jeotgali,573.333333333333,Infinity
Staphylococcus agnetis-felis,0,0
Staphylococcus caprae,0,Infinity
Staphylococcus lentus,182,1820
Staphylococcus pasteuri-warneri,4852,Infinity
Staphylococcus saprophyticus,2092,Infinity
Thermoactinomyces vulgaris,0,Infinity
Granulicatella adiacens,170.666666666667,1706.66666666667
Lactobacillus animalis,Unknown,Unknown
Lactobacillus animalis-murinus,19518.3333333333,Infinity
Lactobacillus ruminis,Unknown,Unknown
Streptococcus acidominimus,210.6,2106
Streptococcus cristatus,5795,Infinity
Clostridium baratii,0,Infinity
Clostridium beijerinckii,Unknown,Unknown
Blautia hansenii,589,5890
Oribacterium sinus,0,Infinity
(o)Clostridiales sp.,Unknown,Unknown
Allobaculum stercoricanis,1040,Infinity
Erysipelothrix sp.,3368,Infinity
